study_id,esvd2_0_biome,esvd2_0_ecozones,esvd2_0_ecosystems,es_1,countries,continent,scale_of_site,protection_status,site_area_in_hectares,ecosystem_condition,latitude,longitude,valuation_methods,value_year,beneficiary_unit,number_of_beneficiaries,int_per_hectare_per_year,year_pub
789,Coastal systems,Coastal wetlands and river deltas,Mangroves,Moderation of extreme events,United States of America,North America,Sub-national,No protection,971245.5410000001,NA,29.8,-90.07,RC,1990,total,NA,13.49,1996
789,Coastal systems,Coastal wetlands and river deltas,Mangroves,Opportunities for recreation and tourism,United States of America,North America,Sub-national,No protection,910542.695,NA,29.8,-90.07,CV,1990,total,NA,47.220000000000006,1996
788,Coastal systems,Coastal wetlands and river deltas,Mangroves,Raw materials,Mexico,North America,Local,No protection,127000,NA,18.616664,-91.55,FI,1998,total,NA,389621.557,1998
787,Temperate forest and woodland,Temperate deciduous forest,Temperate continental forest,"Existence, bequest values",United Kingdom of Great Britain & Northern Ireland,Europe,National,Partially protected,NA,NA,55,-3,CV,2002,total,NA,3066.46,2017
787,Temperate forest and woodland,Temperate deciduous forest,Temperate continental forest,"Existence, bequest values",United Kingdom of Great Britain & Northern Ireland,Europe,National,Partially protected,NA,NA,55,-3,CV,2002,total,NA,4524.28,2017
787,Temperate forest and woodland,Temperate deciduous forest,Temperate continental forest,"Existence, bequest values",United Kingdom of Great Britain & Northern Ireland,Europe,National,Partially protected,NA,NA,55,-3,CV,2002,total,NA,4222.67,2017
787,Temperate forest and woodland,Temperate deciduous forest,Temperate continental forest,"Existence, bequest values",United Kingdom of Great Britain & Northern Ireland,Europe,National,Partially protected,NA,NA,55,-3,CV,2002,total,NA,5680.49,2017
787,Cold climate evergreen forest and woodland,Boreal coniferous forest,Boreal coniferous forest,"Existence, bequest values",United Kingdom of Great Britain & Northern Ireland,Europe,National,Partially protected,NA,NA,55,-3,CV,2002,total,NA,1658.9,2017
787,Cold climate evergreen forest and woodland,High mountain forest,High mountain forest,"Existence, bequest values",United Kingdom of Great Britain & Northern Ireland,Europe,National,Partially protected,NA,NA,55,-3,CV,2002,total,NA,1759.44,2017
787,Temperate forest and woodland,Temperate deciduous forest,Temperate continental forest,Moderation of extreme events,United Kingdom of Great Britain & Northern Ireland,Europe,National,No protection,NA,NA,55,-3,DC,2015,total,NA,7.470000000000001,2017
787,Temperate forest and woodland,Temperate rain or evergreen forest,Cool temperate moist forest,Climate regulation,United Kingdom of Great Britain & Northern Ireland,Europe,National,Partially protected,NA,NA,55,-3,SC,2015,total,NA,1511.81,2017
786,Intensive land use,Rice paddies,Rice fish co culture,Opportunities for recreation and tourism,China,Asia,Local,Protected,533,Well-functioning (or extensively managed),24.883333,113.183333,MP,2016,total,3000,1312.8,2020
786,Intensive land use,Rice paddies,Rice fish co culture,Erosion prevention,China,Asia,Local,Protected,533,Well-functioning (or extensively managed),24.883333,113.183333,RC,2016,total,NA,14450.61,2020
786,Intensive land use,Rice paddies,Rice fish co culture,Climate regulation,China,Asia,Local,Protected,533,Well-functioning (or extensively managed),24.883333,113.183333,RC,2016,total,230000,23503.17,2020
786,Intensive land use,Rice paddies,Rice fish co culture,Climate regulation,China,Asia,Local,Protected,533,Well-functioning (or extensively managed),24.883333,113.183333,Multimetodologia,2016,total,NA,5409,2020
786,Intensive land use,Rice paddies,Rice fish co culture,Food,China,Asia,Local,Protected,533,Well-functioning (or extensively managed),24.883333,113.183333,MP,2016,total,NA,21127.829999999998,2020
785,Coastal systems,Coastal wetlands and river deltas,Mangroves,Opportunities for recreation and tourism,Ecuador,South America,Sub-national,Protected,3690,Well-functioning (or extensively managed),-0.5,-90.5,MP,2016,total,NA,36073.32,2019
785,Coastal systems,Coastal wetlands and river deltas,Mangroves,Food,Ecuador,South America,Sub-national,Protected,3690,Well-functioning (or extensively managed),-0.5,-90.5,FI,2016,total,1200,521.1700000000001,2019
785,Coastal systems,Coastal wetlands and river deltas,Mangroves,Climate regulation,Ecuador,South America,Sub-national,Protected,3690,Well-functioning (or extensively managed),-0.5,-90.5,SC,2016,total,NA,3017.67,2019
783,Desert and semi desert,True desert,Hyper and arid desert,Maintenance of genetic diversity,United States of America,North America,Sub-national,Partially protected,2792330.9299999997,Well-functioning (or extensively managed),40,-100,CV,1993,total,NA,183.98000000000002,1995
782,Desert and semi desert,True desert,Hyper and arid desert,"Existence, bequest values",Iran,Asia,Sub-national,No protection,3700,Intermediate,33.904167,51.768889,CV,2014,person,5559,13.32,2016
782,Desert and semi desert,True desert,Hyper and arid desert,"Existence, bequest values",Iran,Asia,Sub-national,No protection,3700,Intermediate,33.904167,51.768889,CV,2014,person,5559,13.16,2016
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.783333,20.116667,PF,2006,total,NA,681.08,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.483333,21.266667,PF,2006,total,NA,229.70999999999998,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.966667,22.45,PF,2006,total,NA,5356.39,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-32.178611,18.891111,PF,2006,total,NA,400.71999999999997,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.366667,19.316667,PF,2006,total,NA,431.87,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-31.475,19.772778,PF,2006,total,NA,40.8,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.5375,21.685278,PF,2006,total,NA,516.9,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.195,20.859167,PF,2006,total,NA,34.52,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-30.043333,17.586111,PF,2006,total,NA,102.81,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.583333,22.2,PF,2006,total,NA,1851.25,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.645,19.4436,PF,2006,total,NA,3596.4300000000003,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.283333,23.483333,PF,2006,total,NA,48.43,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-31.664444,18.506111,PF,2006,total,NA,922.74,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-31.616667,18.733333,PF,2006,total,NA,114.8,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.659167,23.123889,PF,2006,total,NA,166.93,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-34.023056,20.44,PF,2006,total,NA,923.41,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-32.393611,20.661389,PF,2006,total,NA,41.33,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.333333,24.333333,PF,2006,total,NA,70.14999999999999,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.8,19.883333,PF,2006,total,NA,1784.6699999999998,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-34.096944,21.262222,PF,2006,total,NA,524.07,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Water,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.225278,22.03,PF,2006,total,NA,36.82,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.5375,21.685278,RC,2002,total,NA,102.64999999999999,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-31.475,19.772778,RC,2002,total,NA,119.29,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.645,19.4436,RC,2002,total,NA,23.67,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.283333,23.483333,RC,2002,total,NA,95.49000000000001,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-31.664444,18.506111,RC,2002,total,NA,71.23,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-31.616667,18.733333,RC,2002,total,NA,41.61,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.659167,23.123889,RC,2002,total,NA,80.26,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-34.023056,20.44,RC,2002,total,NA,227.43,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-32.393611,20.661389,RC,2002,total,NA,55.92,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.333333,24.333333,RC,2002,total,NA,115.34,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.8,19.883333,RC,2002,total,NA,28.58,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-34.096944,21.262222,RC,2002,total,NA,186.15,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.225278,22.03,RC,2002,total,NA,44.690000000000005,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.583333,22.2,RC,2002,total,NA,375.91999999999996,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-30.043333,17.586111,RC,2002,total,NA,15.1,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.783333,20.116667,RC,2002,total,NA,26.59,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.195,20.859167,RC,2002,total,NA,32.290000000000006,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.483333,21.266667,RC,2002,total,NA,72.98,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.966667,22.45,RC,2002,total,NA,215.07,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-32.178611,18.891111,RC,2002,total,NA,69.03,2011
781,Desert and semi desert,True desert,Hyper and arid desert,Raw materials,South Africa,Africa,Sub-national,Partially protected,NA,Intermediate,-33.366667,19.316667,RC,2002,total,NA,22.84,2011
780,Temperate forest and woodland,Temperate deciduous forest,Temperate continental forest,Water,China,Asia,Sub-national,No protection,2495999.2800000003,Intermediate,33.22616,108.50833,RC,2004,total,NA,140.76,2006
780,Shrubland and shrubby woodland,Dry temperate shrubs and heath,Dry temperate shrubs and heath,Air quality regulation,China,Asia,Sub-national,No protection,918535,Intermediate,33.22616,108.50833,Multimetodologia,2004,total,NA,1666.34,2006
780,Intensive land use,Perennial monoculture,Orchards,Air quality regulation,China,Asia,Sub-national,No protection,355648,Intermediate,33.22616,108.50833,Multimetodologia,2004,total,NA,2010.71,2006
780,Intensive land use,Perennial monoculture,Orchards,Air quality regulation,China,Asia,Sub-national,No protection,637.52,Intermediate,33.22616,108.50833,Multimetodologia,2004,total,NA,2018.3899999999999,2006
780,Intensive land use,Perennial monoculture,Orchards,Air quality regulation,China,Asia,Sub-national,No protection,10284,Intermediate,33.22616,108.50833,Multimetodologia,2004,total,NA,1964.79,2006
780,Intensive land use,Perennial monoculture,Orchards,Air quality regulation,China,Asia,Sub-national,No protection,7575.1900000000005,Intermediate,33.22616,108.50833,Multimetodologia,2004,total,NA,1959.05,2006
780,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,Air quality regulation,China,Asia,Sub-national,No protection,39033.159999999996,Intermediate,33.22616,108.50833,Multimetodologia,2004,total,NA,1486.51,2006
780,Rangelands and natural grasslands,Tropical and subtropical savannas,Tropical and subtropical savannas,Air quality regulation,China,Asia,Sub-national,No protection,677530,Intermediate,33.22616,108.50833,Multimetodologia,2004,total,NA,1576.42,2006
780,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,Air quality regulation,China,Asia,Sub-national,No protection,517376,Intermediate,33.22616,108.50833,Multimetodologia,2004,total,NA,1423.37,2006
780,Rangelands and natural grasslands,Temperate subhumid grasslands,Temperate subhumid grasslands,Air quality regulation,China,Asia,Sub-national,No protection,12205.8,Intermediate,33.22616,108.50833,Multimetodologia,2004,total,NA,1387.02,2006
780,Cold climate evergreen forest and woodland,High mountain forest,High mountain forest,Air quality regulation,China,Asia,Sub-national,No protection,11581.8,Intermediate,33.22616,108.50833,Multimetodologia,2004,total,NA,1846.1699999999998,2006
780,Shrubland and shrubby woodland,Dry temperate shrubs and heath,Dry temperate shrubs and heath,Air quality regulation,China,Asia,Sub-national,No protection,1051846,Intermediate,33.22616,108.50833,Multimetodologia,2004,total,NA,1811.74,2006
